timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state
2026-04-04T18:22:40,172.26.28.100,10.73.13.82,icmp,1668,5.49,18,303.83,closed
2026-04-04T18:23:00,225.133.228.28,192.168.159.37,icmp,743,0.08,R,16926.99,unknown
2026-04-04T18:23:20,158.9.241.11,192.168.89.164,icmp,881,0.3,1,13303.92,unknown
2026-04-04T18:23:40,202.138.48.191,192.168.195.99,icmp,133,0.49,0,13303.03,unknown
2026-04-04T18:24:00,92.23.145.114,172.18.17.115,icmp,865,0.44,R,14067.68,unknown
2026-04-04T18:24:20,10.144.219.95,62.117.23.36,udp,654,0.02,2,32700.0,closed
2026-04-04T18:24:40,95.119.27.243,10.118.22.136,icmp,673,0.49,,11461.05,reset
2026-04-04T18:25:00,197.132.63.249,172.21.72.122,icmp,1047,0.22,S,16335.48,reset
2026-04-04T18:25:20,150.76.79.243,10.162.161.30,udp,564,0.15,8,6657.22,syn_sent
2026-04-04T18:25:40,155.131.217.50,10.215.115.94,udp,224,0.09,8,17668.12,closed
2026-04-04T18:26:00,192.168.249.7,2.109.226.121,icmp,151,1.84,"S,A",82.07,fin_wait
2026-04-04T18:26:20,10.33.115.35,10.33.115.35,icmp,1366,1.21,2,1128.93,reset
2026-04-04T18:26:40,172.17.136.77,20.108.207.98,udp,432,2.15,"S,A",200.93,syn_sent
2026-04-04T18:27:00,234.226.80.206,10.112.83.107,udp,463,0.38,,15669.38,unknown
2026-04-04T18:27:20,172.17.219.175,172.17.219.175,icmp,1378,1.95,F,706.67,reset
2026-04-04T18:27:40,192.168.5.153,50.248.39.165,icmp,525,1.4,,375.0,syn_recv
2026-04-04T18:28:00,179.79.178.248,172.16.184.250,icmp,699,0.45,8,8832.31,syn_sent
2026-04-04T18:28:20,228.134.134.70,172.17.245.108,udp,315,0.29,,9488.62,syn_sent
2026-04-04T18:28:40,208.48.31.237,192.168.252.185,udp,293,0.11,8,13129.77,unknown
2026-04-04T18:29:00,172.21.100.23,192.168.72.131,udp,1341,3.37,18,397.92,closed
2026-04-04T18:29:20,122.254.193.245,172.21.116.232,udp,6318,0.07,P,19684.52,established
2026-04-04T18:29:40,192.168.15.219,192.168.15.219,tcp,489,1.68,2,291.07,syn_sent
2026-04-04T18:30:00,10.59.70.247,13.41.67.42,tcp,256,0.44,18,581.82,syn_recv
2026-04-04T18:30:20,134.35.28.244,192.168.230.90,udp,205,0.21,R,2730.28,unknown
2026-04-04T18:30:40,2.24.47.250,192.168.65.210,tcp,6927,1.5,,12897.56,syn_sent
2026-04-04T18:31:00,10.212.34.103,73.216.35.90,icmp,1459,1.28,2,1139.84,syn_sent
2026-04-04T18:31:20,75.146.251.84,192.168.111.23,icmp,920,0.3,,15122.54,reset
2026-04-04T18:31:40,10.217.34.65,10.107.237.79,tcp,601,1.58,16,380.38,established
2026-04-04T18:32:00,117.115.142.199,10.39.142.8,udp,295,0.37,0,12044.34,unknown
2026-04-04T18:32:20,172.18.41.16,172.18.41.16,tcp,1143,0.87,16,1313.79,closed
2026-04-04T18:32:40,240.145.33.149,192.168.39.114,udp,38,0.23,0,9320.95,syn_sent
2026-04-04T18:33:00,192.168.195.207,167.136.178.13,icmp,484,1.97,F,245.69,syn_sent
2026-04-04T18:33:20,162.37.134.63,10.10.145.18,udp,3859,1.76,P,17849.01,reset
2026-04-04T18:33:40,3.242.177.64,172.17.199.248,icmp,166,0.27,,9932.99,reset
2026-04-04T18:34:00,114.96.7.209,192.168.217.9,udp,873,0.39,0,7761.77,unknown
2026-04-04T18:34:20,145.30.5.214,172.29.179.25,udp,751,0.49,,4646.3,closed
2026-04-04T18:34:40,30.152.37.151,172.18.176.85,udp,424,0.37,0,10583.77,unknown
2026-04-04T18:35:00,194.141.88.123,172.24.194.244,icmp,852,0.13,8,14403.22,syn_sent
2026-04-04T18:35:20,117.190.201.187,172.24.141.27,icmp,1826,0.21,R,14484.62,established
2026-04-04T18:35:40,211.69.15.113,172.21.197.126,udp,1280,0.7,F,10039.6,reset
2026-04-04T18:36:00,115.190.199.88,192.168.161.207,udp,60,0.33,R,5115.96,unknown
2026-04-04T18:36:20,10.151.71.29,180.243.144.137,icmp,1904,0.9,18,2115.56,syn_sent
2026-04-04T18:36:40,74.69.88.152,172.30.199.138,icmp,309,0.13,8,9424.47,reset
2026-04-04T18:37:00,10.207.114.109,221.36.165.210,tcp,422,1.17,,360.68,syn_sent
2026-04-04T18:37:20,10.1.213.33,10.1.213.33,icmp,105,1.63,"S,A",64.42,closed
2026-04-04T18:37:40,172.28.45.215,42.238.64.194,udp,557,1.82,F,306.04,reset
2026-04-04T18:38:00,91.209.248.161,172.17.124.21,icmp,893,0.13,,9371.74,syn_sent
2026-04-04T18:38:20,208.32.162.12,10.198.5.228,udp,802,0.44,R,3480.55,syn_sent
2026-04-04T18:38:40,172.29.6.12,26.202.211.164,udp,548,1.19,F,460.5,reset
2026-04-04T18:39:00,10.133.238.20,241.147.149.66,udp,1612,0.89,,1811.24,closed
2026-04-04T18:39:20,172.29.131.6,111.137.23.79,tcp,1359,0.51,2,2664.71,syn_sent
2026-04-04T18:39:40,172.29.240.105,172.29.240.105,udp,1398,0.55,,2541.82,fin_wait
2026-04-04T18:40:00,32.40.78.33,172.24.190.143,icmp,759,0.39,0,4205.0,syn_sent
2026-04-04T18:40:20,68.159.247.198,192.168.126.92,icmp,476,0.03,0,5830.15,reset
2026-04-04T18:40:40,104.32.198.159,172.18.161.1,icmp,542,0.03,R,12022.61,syn_sent
2026-04-04T18:41:00,181.21.190.123,10.192.23.172,icmp,5083,1.13,S,17766.4,reset
2026-04-04T18:41:20,10.248.25.109,10.248.25.109,tcp,1781,0.22,"S,A",8095.45,closed
2026-04-04T18:41:40,70.120.47.224,192.168.159.193,udp,833,0.27,8,17217.51,unknown
2026-04-04T18:42:00,150.190.31.7,172.16.104.216,icmp,266,0.29,R,12985.19,unknown
2026-04-04T18:42:20,192.168.164.2,203.117.102.184,tcp,1253,0.52,,2409.62,reset
2026-04-04T18:42:40,135.3.219.153,10.39.230.127,icmp,543,0.14,,8704.07,unknown
2026-04-04T18:43:00,99.162.150.224,10.21.8.36,tcp,6266,0.84,P,10924.95,syn_sent
2026-04-04T18:43:20,172.21.126.197,125.92.192.101,udp,131,2.17,16,60.37,syn_sent
2026-04-04T18:43:40,172.23.39.120,172.23.39.120,udp,1905,2.19,"S,A",869.86,fin_wait
2026-04-04T18:44:00,185.62.230.204,172.20.29.14,icmp,151,0.48,8,17200.64,reset
2026-04-04T18:44:20,86.1.120.111,10.7.23.160,icmp,199,0.22,1,17119.41,unknown
2026-04-04T18:44:40,172.27.140.250,76.63.83.4,icmp,1957,2.08,"S,A",940.87,reset
2026-04-04T18:45:00,10.2.152.156,174.216.125.136,icmp,84,1.28,16,65.62,reset
2026-04-04T18:45:20,172.18.156.66,172.18.156.66,icmp,195,0.63,"S,A",309.52,syn_sent
2026-04-04T18:45:40,253.110.104.213,192.168.89.98,udp,476,0.13,0,9229.26,unknown
2026-04-04T18:46:00,206.132.172.242,192.168.202.119,udp,318,0.13,1,13410.94,closed
2026-04-04T18:46:20,248.196.110.129,10.56.176.3,icmp,197,0.43,,15423.04,reset
2026-04-04T18:46:40,54.78.193.103,192.168.101.134,icmp,319,0.48,R,4260.08,closed
2026-04-04T18:47:00,149.49.115.222,192.168.73.121,icmp,553,0.4,1,9806.18,syn_sent
2026-04-04T18:47:20,229.65.78.101,192.168.127.250,icmp,298,0.45,8,7764.09,closed
2026-04-04T18:47:40,172.121.147.32,10.159.187.16,icmp,549,0.23,,14508.48,unknown
2026-04-04T18:48:00,172.29.6.140,172.29.6.140,tcp,249,0.56,S,444.64,fin_wait
2026-04-04T18:48:20,10.76.151.158,149.145.2.121,icmp,1902,0.51,,3729.41,closed
2026-04-04T18:48:40,61.76.108.108,172.16.72.158,icmp,6191,0.23,,2226.26,unknown
2026-04-04T18:49:00,172.21.13.233,216.122.152.188,icmp,409,0.86,,475.58,closed
2026-04-04T18:49:20,42.145.138.10,172.21.231.38,udp,392,0.36,1,7248.98,closed
2026-04-04T18:49:40,172.35.164.57,172.23.81.183,icmp,594,0.41,1,12643.16,syn_sent
2026-04-04T18:50:00,192.168.178.95,192.168.178.95,icmp,507,1.05,18,482.86,syn_sent
2026-04-04T18:50:20,83.8.139.15,10.33.28.152,udp,162,0.2,1,13696.24,reset
2026-04-04T18:50:40,231.43.30.16,172.19.12.29,udp,386,0.31,1,17268.88,closed
2026-04-04T18:51:00,33.16.78.7,10.45.183.160,udp,760,0.05,0,3437.64,syn_sent
2026-04-04T18:51:20,112.129.240.177,10.89.59.116,tcp,6033,1.27,R,17485.5,established
2026-04-04T18:51:40,192.168.221.99,37.180.206.227,icmp,1042,1.76,S,592.05,reset
2026-04-04T18:52:00,234.77.132.175,10.182.9.161,udp,6738,0.99,S,17612.74,reset
2026-04-04T18:52:20,19.229.116.22,172.18.240.70,icmp,666,0.15,0,12966.68,closed
2026-04-04T18:52:40,98.248.139.62,172.20.26.143,icmp,534,0.44,R,14275.47,reset
2026-04-04T18:53:00,65.166.196.119,192.168.208.12,udp,725,0.13,R,14568.04,reset
2026-04-04T18:53:20,7.134.124.86,192.168.244.191,udp,744,0.06,1,13139.53,closed
2026-04-04T18:53:40,16.247.153.34,172.27.87.74,icmp,741,0.41,,4117.56,syn_sent
2026-04-04T18:54:00,172.20.18.200,10.17.212.27,udp,525,6.41,0,81.9,closed
2026-04-04T18:54:20,10.221.136.50,10.221.136.50,udp,1052,0.99,S,1062.63,closed
2026-04-04T18:54:40,180.253.44.123,172.22.64.65,icmp,660,0.02,8,14003.97,closed
2026-04-04T18:55:00,10.122.182.55,192.168.49.166,udp,303,0.36,8,4247.58,closed
2026-04-04T18:55:20,36.45.197.42,10.51.161.42,udp,828,0.29,R,14122.4,syn_sent
2026-04-04T18:55:40,172.18.116.105,192.168.158.248,icmp,2336,2.68,2,871.64,closed
2026-04-04T18:56:00,196.174.21.210,10.138.235.229,icmp,4745,1.37,S,8284.74,unknown
2026-04-04T18:56:20,172.20.158.118,172.20.158.118,tcp,1105,0.54,,2046.3,reset
2026-04-04T18:56:40,58.67.216.60,10.27.238.162,icmp,173,0.05,8,15523.54,closed
2026-04-04T18:57:00,172.28.19.184,172.18.145.128,icmp,1941,1.85,18,1049.19,syn_recv
2026-04-04T18:57:20,10.119.53.50,192.168.213.32,icmp,1582,3.48,24,454.6,syn_recv
2026-04-04T18:57:40,172.31.30.186,34.125.116.133,icmp,1511,0.87,"S,A",1736.78,reset
2026-04-04T18:58:00,240.159.10.208,10.102.186.208,udp,38,0.07,0,11341.03,syn_sent
2026-04-04T18:58:20,170.38.174.134,172.16.34.59,icmp,447,0.12,,7242.84,unknown
2026-04-04T18:58:40,192.168.80.50,181.144.247.188,tcp,1226,0.8,,1532.5,reset
2026-04-04T18:59:00,10.13.105.206,242.233.141.42,udp,787,0.47,,1674.47,syn_sent
2026-04-04T18:59:20,171.133.55.186,172.30.243.73,udp,921,0.45,R,8832.69,reset
2026-04-04T18:59:40,177.233.117.116,172.22.205.30,icmp,534,0.36,8,12511.6,unknown
2026-04-04T19:00:00,118.58.241.203,172.29.43.195,icmp,343,0.37,0,5226.57,syn_sent
2026-04-04T19:00:20,99.152.87.74,192.168.73.19,udp,457,0.18,1,16335.96,syn_sent
2026-04-04T19:00:40,192.168.4.121,223.38.217.161,icmp,1592,0.49,2,3248.98,syn_sent
2026-04-04T19:01:00,10.192.123.142,58.29.166.86,tcp,899,1.48,"S,A",607.43,syn_sent
2026-04-04T19:01:20,172.16.37.115,172.16.37.115,udp,1875,0.24,S,7812.5,closed
2026-04-04T19:01:40,99.88.121.12,192.168.54.191,icmp,439,0.23,,16602.92,closed
2026-04-04T19:02:00,227.58.138.84,10.196.89.115,icmp,743,0.31,,5057.76,closed
2026-04-04T19:02:20,10.115.97.72,10.115.97.72,udp,789,1.15,"S,A",686.09,reset
2026-04-04T19:02:40,10.46.154.130,155.128.152.163,udp,1458,2.04,16,714.71,syn_sent
2026-04-04T19:03:00,121.190.19.191,172.31.115.50,udp,4772,1.23,S,10082.17,unknown
2026-04-04T19:03:20,10.151.47.192,125.193.111.243,tcp,511,1.51,"S,A",338.41,closed
2026-04-04T19:03:40,245.70.81.36,10.171.43.128,udp,362,0.12,8,4358.71,syn_sent
2026-04-04T19:04:00,10.228.9.215,10.228.9.215,tcp,1951,1.42,F,1373.94,fin_wait
2026-04-04T19:04:20,220.35.238.46,10.82.6.196,udp,574,0.34,8,10995.74,syn_sent
2026-04-04T19:04:40,172.25.94.204,192.168.140.207,icmp,550,1.47,0,374.15,closed
2026-04-04T19:05:00,236.202.238.154,172.30.169.23,udp,807,0.19,8,2599.07,syn_sent
2026-04-04T19:05:20,2.253.160.206,172.29.95.44,icmp,791,0.19,1,13937.56,unknown
2026-04-04T19:05:40,24.35.62.159,10.240.118.215,icmp,435,0.12,8,15355.68,closed
2026-04-04T19:06:00,226.109.149.165,10.186.50.173,udp,720,0.1,8,12306.11,closed
2026-04-04T19:06:20,227.160.69.43,10.10.58.178,icmp,849,0.46,R,7151.46,closed
2026-04-04T19:06:40,10.10.201.23,10.10.201.23,udp,1393,0.3,16,4643.33,reset
2026-04-04T19:07:00,172.25.103.70,56.57.166.167,icmp,1001,0.39,S,2566.67,fin_wait
2026-04-04T19:07:20,207.145.17.228,10.232.45.74,udp,291,0.07,0,16723.11,closed
2026-04-04T19:07:40,57.152.143.198,10.95.108.251,udp,53,0.12,R,13719.98,closed
2026-04-04T19:08:00,172.23.231.247,11.16.102.245,tcp,99,1.1,S,90.0,closed
2026-04-04T19:08:20,200.219.117.230,172.27.203.168,tcp,4598,0.11,P,5844.14,reset
2026-04-04T19:08:40,65.30.113.2,10.11.53.180,udp,3022,1.32,R,17167.2,unknown
2026-04-04T19:09:00,51.2.75.33,10.152.167.140,udp,533,0.28,1,13802.84,closed
2026-04-04T19:09:20,87.149.217.186,10.161.253.140,udp,411,0.23,,16295.49,reset
2026-04-04T19:09:40,192.168.225.142,171.65.15.228,icmp,702,0.96,18,731.25,syn_sent
2026-04-04T19:10:00,10.208.92.45,10.208.92.45,tcp,1158,1.26,S,919.05,reset
2026-04-04T19:10:20,192.168.125.207,192.168.125.207,udp,1717,1.91,16,898.95,syn_recv
2026-04-04T19:10:40,103.179.203.198,172.23.60.212,udp,3953,0.55,,12186.84,reset
2026-04-04T19:11:00,91.192.251.176,172.16.24.131,udp,799,0.03,R,8086.32,syn_sent
2026-04-04T19:11:20,10.104.236.101,233.188.178.229,tcp,1475,0.4,F,3687.5,reset
2026-04-04T19:11:40,10.253.144.240,10.253.144.240,icmp,1027,0.43,"S,A",2388.37,fin_wait
2026-04-04T19:12:00,17.49.218.84,172.29.236.242,udp,657,0.1,8,2512.28,closed
2026-04-04T19:12:20,8.91.77.152,172.17.190.189,icmp,921,0.3,R,9332.58,reset
2026-04-04T19:12:40,91.38.129.18,192.168.79.81,icmp,867,0.4,R,11289.01,unknown
2026-04-04T19:13:00,192.168.70.39,49.234.82.141,icmp,1530,1.64,2,932.93,syn_recv
2026-04-04T19:13:20,10.243.32.25,10.243.32.25,icmp,1100,1.73,18,635.84,fin_wait
2026-04-04T19:13:40,36.59.156.236,192.168.188.119,icmp,406,0.28,8,16843.82,unknown
2026-04-04T19:14:00,10.141.234.230,152.230.242.205,tcp,729,0.08,,9112.5,closed
2026-04-04T19:14:20,126.25.72.205,10.180.1.30,icmp,3358,0.71,P,8843.37,unknown
2026-04-04T19:14:40,207.84.233.36,10.109.201.41,icmp,82,0.3,0,9459.49,syn_sent
2026-04-04T19:15:00,172.27.121.133,172.26.73.187,udp,2138,1.77,24,1207.91,established
2026-04-04T19:15:20,10.100.52.10,250.190.30.82,tcp,1513,2.01,16,752.74,closed
2026-04-04T19:15:40,223.183.129.17,192.168.109.190,tcp,6815,0.66,,15796.11,syn_sent
2026-04-04T19:16:00,149.149.95.176,10.166.112.215,icmp,779,0.04,,7759.78,closed
2026-04-04T19:16:20,134.36.140.228,172.22.55.79,udp,365,0.4,R,13493.18,reset
2026-04-04T19:16:40,235.79.91.174,192.168.190.90,udp,4763,0.65,,13235.03,unknown
2026-04-04T19:17:00,200.224.177.18,192.168.210.158,icmp,427,0.46,R,7433.61,syn_sent
2026-04-04T19:17:20,192.168.54.97,192.168.54.97,icmp,1559,1.24,16,1257.26,reset
2026-04-04T19:17:40,62.240.49.123,192.168.34.6,udp,1878,0.86,R,9357.67,unknown
2026-04-04T19:18:00,145.14.31.154,192.168.76.221,icmp,253,0.29,8,3136.96,closed
2026-04-04T19:18:20,10.55.220.109,10.55.220.109,tcp,984,1.92,,512.5,reset
2026-04-04T19:18:40,200.190.200.128,10.78.148.192,udp,2142,0.49,F,20996.34,established
2026-04-04T19:19:00,192.168.211.174,192.168.211.174,tcp,749,1.21,2,619.01,fin_wait
2026-04-04T19:19:20,10.49.34.111,10.49.34.111,udp,1647,1.83,"S,A",900.0,syn_sent
2026-04-04T19:19:40,192.168.214.126,192.168.213.137,icmp,376,5.07,2,74.16,closed
2026-04-04T19:20:00,192.168.196.11,213.248.172.218,icmp,1759,1.0,F,1759.0,syn_sent
2026-04-04T19:20:20,166.123.191.94,192.168.201.8,icmp,286,0.26,R,16979.64,reset
2026-04-04T19:20:40,61.72.88.160,172.21.83.49,udp,852,0.49,1,5311.96,closed
2026-04-04T19:21:00,192.168.141.221,252.89.52.110,tcp,1099,1.11,"S,A",990.09,fin_wait
2026-04-04T19:21:20,15.146.161.25,192.168.76.123,icmp,568,0.04,0,17916.19,reset
2026-04-04T19:21:40,192.168.218.163,224.7.200.194,udp,370,0.05,16,7400.0,reset
2026-04-04T19:22:00,22.84.182.99,10.19.204.178,udp,490,0.42,8,15270.49,syn_sent
2026-04-04T19:22:20,86.171.179.216,10.189.202.208,icmp,196,0.06,8,3811.39,syn_sent
2026-04-04T19:22:40,10.250.186.142,172.31.205.81,udp,1941,0.27,18,7188.89,closed
2026-04-04T19:23:00,1.221.121.196,172.22.71.109,udp,897,0.36,1,13070.53,closed
2026-04-04T19:23:20,10.35.9.84,248.33.91.81,tcp,1656,1.67,S,991.62,fin_wait
2026-04-04T19:23:40,205.150.54.14,192.168.192.150,icmp,280,0.26,1,6344.53,syn_sent
2026-04-04T19:24:00,154.7.34.152,172.27.228.230,icmp,349,0.22,,13818.29,closed
2026-04-04T19:24:20,213.53.204.72,10.40.197.214,udp,546,0.25,8,8288.35,closed
2026-04-04T19:24:40,234.145.124.208,192.168.94.29,tcp,4223,1.07,F,12832.87,established
2026-04-04T19:25:00,152.2.186.140,10.3.217.252,icmp,512,0.08,8,14940.96,closed
2026-04-04T19:25:20,192.168.230.3,208.167.44.172,icmp,600,1.02,18,588.24,syn_recv
2026-04-04T19:25:40,86.148.139.243,172.22.239.215,udp,913,0.41,0,12205.68,reset
2026-04-04T19:26:00,245.218.198.174,172.22.177.219,udp,6064,1.28,P,2788.12,established
2026-04-04T19:26:20,192.168.170.5,47.28.237.94,tcp,1291,0.28,18,4610.71,closed
2026-04-04T19:26:40,192.168.154.233,135.9.40.102,icmp,300,1.58,2,189.87,closed
2026-04-04T19:27:00,158.28.45.128,172.24.145.233,udp,863,0.13,,2611.08,closed
2026-04-04T19:27:20,192.168.36.6,10.176.179.161,icmp,563,5.83,16,96.57,established
2026-04-04T19:27:40,10.94.180.108,48.56.110.213,udp,738,1.07,,689.72,closed
2026-04-04T19:28:00,63.170.159.153,172.24.127.97,icmp,492,0.46,1,13405.2,syn_sent
2026-04-04T19:28:20,172.23.1.244,93.254.155.115,icmp,1058,1.54,,687.01,syn_recv
2026-04-04T19:28:40,172.29.247.219,172.29.247.219,udp,1569,2.15,18,729.77,reset
2026-04-04T19:29:00,10.241.240.70,114.178.32.203,tcp,1291,0.2,2,6455.0,reset
2026-04-04T19:29:20,229.25.68.37,10.191.92.57,icmp,112,0.36,0,8433.73,reset
2026-04-04T19:29:40,130.185.103.227,192.168.117.209,udp,4779,0.18,,1544.86,syn_sent
2026-04-04T19:30:00,10.103.127.175,149.92.89.114,icmp,1761,1.55,2,1136.13,fin_wait
2026-04-04T19:30:20,192.168.33.229,192.168.33.229,icmp,372,0.4,2,930.0,closed
2026-04-04T19:30:40,172.17.31.8,168.228.57.49,udp,1327,1.71,,776.02,reset
2026-04-04T19:31:00,41.122.40.35,10.169.44.146,udp,206,0.22,R,13804.3,syn_sent
2026-04-04T19:31:20,212.43.64.18,192.168.21.79,udp,456,0.47,0,10677.84,closed
2026-04-04T19:31:40,192.168.51.149,172.17.67.242,udp,1557,3.65,24,426.58,time_wait
2026-04-04T19:32:00,172.17.156.76,172.17.156.76,tcp,831,2.04,,407.35,reset
2026-04-04T19:32:20,10.183.44.152,230.211.253.208,icmp,810,2.07,S,391.3,closed
2026-04-04T19:32:40,172.30.76.1,63.75.54.119,icmp,1859,1.99,F,934.17,fin_wait
2026-04-04T19:33:00,10.43.236.166,10.43.236.166,udp,369,0.66,S,559.09,syn_recv
2026-04-04T19:33:20,10.51.151.175,113.234.253.3,udp,1983,1.69,"S,A",1173.37,syn_sent
2026-04-04T19:33:40,172.17.180.204,172.17.180.204,icmp,1474,1.17,,1259.83,closed
2026-04-04T19:34:00,10.213.141.125,10.213.141.125,tcp,1019,0.12,18,8491.67,fin_wait
2026-04-04T19:34:20,31.18.147.187,192.168.240.25,udp,432,0.15,0,10828.56,unknown
2026-04-04T19:34:40,192.168.59.210,192.168.157.253,icmp,470,6.35,16,74.02,syn_recv
2026-04-04T19:35:00,192.168.244.55,192.168.244.55,udp,1532,0.77,S,1989.61,syn_sent
2026-04-04T19:35:20,145.108.16.217,172.25.143.242,icmp,511,0.39,8,4689.29,reset
2026-04-04T19:35:40,172.27.109.193,172.27.109.193,tcp,1755,1.72,16,1020.35,reset
2026-04-04T19:36:00,219.23.119.19,172.27.31.58,icmp,827,0.22,,2804.33,reset
2026-04-04T19:36:20,210.159.144.152,192.168.12.132,icmp,356,0.49,1,6363.73,reset
2026-04-04T19:36:40,39.238.66.49,172.17.233.208,udp,332,0.48,,3189.31,reset
2026-04-04T19:37:00,196.126.184.197,10.45.207.168,icmp,822,0.2,1,17610.63,syn_sent
2026-04-04T19:37:20,237.228.250.174,192.168.183.63,udp,339,0.5,8,6390.43,syn_sent
2026-04-04T19:37:40,81.235.14.78,192.168.251.216,icmp,134,0.35,1,14792.29,reset
2026-04-04T19:38:00,241.108.82.237,10.199.159.121,icmp,340,0.16,R,9411.52,unknown
2026-04-04T19:38:20,9.202.231.127,172.22.161.231,icmp,694,0.15,8,5240.05,reset
2026-04-04T19:38:40,105.147.219.247,172.23.218.8,udp,325,0.45,8,11583.66,reset
2026-04-04T19:39:00,83.7.200.140,172.25.220.216,udp,473,0.36,,8997.28,closed
2026-04-04T19:39:20,224.218.252.10,172.29.186.52,icmp,456,0.37,R,8303.68,syn_sent
2026-04-04T19:39:40,143.49.223.161,10.121.193.8,icmp,201,0.0,1,16611.38,unknown
2026-04-04T19:40:00,192.49.51.151,10.113.32.166,udp,770,0.33,R,11470.56,syn_sent
2026-04-04T19:40:20,10.248.217.75,10.248.217.75,icmp,1504,1.22,F,1232.79,reset
2026-04-04T19:40:40,192.168.217.18,192.168.217.18,udp,109,0.28,"S,A",389.29,closed
2026-04-04T19:41:00,172.24.83.14,172.17.107.251,tcp,1677,0.8,18,2096.25,established
2026-04-04T19:41:20,192.168.214.23,172.29.137.231,icmp,640,0.24,0,2666.67,syn_recv
2026-04-04T19:41:40,113.158.73.154,172.31.107.223,udp,298,0.07,,10622.95,syn_sent
2026-04-04T19:42:00,10.218.54.120,192.38.92.91,icmp,1740,1.49,18,1167.79,reset
2026-04-04T19:42:20,172.26.154.23,179.97.22.121,icmp,290,0.76,18,381.58,syn_recv
2026-04-04T19:42:40,174.134.138.164,10.115.61.149,udp,2679,1.4,P,9380.19,syn_sent
2026-04-04T19:43:00,72.247.36.214,10.105.90.83,udp,774,0.25,,4806.32,syn_sent
2026-04-04T19:43:20,10.162.204.205,172.24.162.111,tcp,2090,6.11,2,342.06,established
2026-04-04T19:43:40,125.232.253.106,172.25.101.60,icmp,383,0.32,8,8505.27,reset
2026-04-04T19:44:00,172.20.220.205,172.20.220.205,udp,1833,1.69,F,1084.62,syn_recv
2026-04-04T19:44:20,192.168.37.246,53.188.171.95,icmp,1669,1.44,F,1159.03,reset
2026-04-04T19:44:40,22.148.239.132,192.168.157.203,udp,562,0.22,,13575.35,reset
2026-04-04T19:45:00,133.240.34.120,192.168.182.13,udp,909,0.39,0,5167.47,reset
2026-04-04T19:45:20,161.186.175.208,172.21.200.253,icmp,55,0.16,8,9526.94,reset
2026-04-04T19:45:40,17.221.12.201,172.23.34.68,icmp,94,0.42,,7158.52,unknown
2026-04-04T19:46:00,148.24.245.173,10.40.211.83,icmp,493,0.07,1,13704.84,reset
2026-04-04T19:46:20,194.104.213.111,10.223.180.232,udp,5598,0.44,,14467.92,reset
2026-04-04T19:46:40,26.178.243.132,10.171.223.56,udp,6757,0.14,R,16725.79,unknown
2026-04-04T19:47:00,172.20.172.144,172.20.172.144,tcp,1818,1.7,18,1069.41,syn_recv
2026-04-04T19:47:20,55.71.137.158,10.68.250.103,udp,842,0.23,8,10143.96,closed
2026-04-04T19:47:40,162.198.34.44,10.253.106.72,udp,612,0.42,8,4905.41,closed
2026-04-04T19:48:00,172.25.126.91,228.124.192.207,icmp,409,1.22,16,335.25,fin_wait
2026-04-04T19:48:20,65.192.245.166,192.168.76.135,icmp,894,0.19,,17260.1,reset
2026-04-04T19:48:40,10.87.219.196,50.247.70.184,icmp,1534,2.12,"S,A",723.58,syn_recv
2026-04-04T19:49:00,105.3.11.160,192.168.83.3,icmp,112,0.32,R,5241.59,syn_sent
2026-04-04T19:49:20,10.160.173.145,90.56.99.191,icmp,1817,1.43,2,1270.63,closed
2026-04-04T19:49:40,10.245.114.218,10.245.114.218,icmp,1192,0.85,2,1402.35,closed
2026-04-04T19:50:00,172.30.33.198,225.136.208.80,icmp,176,1.49,F,118.12,syn_recv
2026-04-04T19:50:20,121.123.40.33,172.21.226.19,udp,5820,0.16,P,13415.36,reset
2026-04-04T19:50:40,207.180.31.151,10.206.15.125,udp,322,0.01,0,12759.59,reset
2026-04-04T19:51:00,212.105.40.145,172.21.181.157,icmp,55,0.18,0,12742.85,reset
2026-04-04T19:51:20,170.127.51.223,192.168.136.229,icmp,880,0.37,1,15955.48,reset
2026-04-04T19:51:40,163.12.30.94,192.168.101.201,tcp,3028,0.8,R,21299.77,unknown
2026-04-04T19:52:00,156.193.135.251,192.168.40.226,udp,339,0.34,0,5356.38,reset
2026-04-04T19:52:20,99.73.56.156,172.26.209.54,udp,398,0.18,8,4610.64,closed
2026-04-04T19:52:40,132.84.236.47,10.49.121.89,udp,619,0.06,R,16819.0,closed
2026-04-04T19:53:00,76.174.206.254,10.11.206.203,icmp,313,0.34,0,15325.7,unknown
2026-04-04T19:53:20,48.118.12.213,172.30.36.182,icmp,831,0.5,1,16144.6,reset
2026-04-04T19:53:40,172.17.136.236,10.89.22.46,udp,1815,6.25,2,290.4,time_wait
2026-04-04T19:54:00,37.87.154.51,10.139.14.25,icmp,183,0.11,8,7321.27,closed
2026-04-04T19:54:20,32.234.225.198,192.168.178.95,icmp,115,0.41,1,10879.57,reset
2026-04-04T19:54:40,172.21.183.161,44.166.166.39,tcp,941,1.0,S,941.0,syn_recv
2026-04-04T19:55:00,10.87.153.240,10.87.153.240,udp,398,0.14,18,2842.86,closed
2026-04-04T19:55:20,159.210.249.19,192.168.14.219,tcp,5659,1.51,R,10708.27,reset
2026-04-04T19:55:40,63.51.149.17,10.193.70.180,icmp,207,0.07,R,7032.57,reset
