timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label
2026-04-04T11:21:00,0.0.0.0,0.0.0.0,tcp,72564,2077,RSTR,72564,231,anomaly
2026-04-04T11:21:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,15,anomaly
2026-04-04T11:22:00,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,230,anomaly
2026-04-04T11:22:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T11:23:00,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,1,anomaly
2026-04-04T11:23:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T11:24:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,13,anomaly
2026-04-04T11:24:30,0.0.0.0,0.0.0.0,udp,49,0,SF,49,254,anomaly
2026-04-04T11:25:00,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,128,anomaly
2026-04-04T11:25:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,85,anomaly
2026-04-04T11:26:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:26:30,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,10,anomaly
2026-04-04T11:27:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-04T11:27:30,0.0.0.0,0.0.0.0,udp,115,0,SF,115,59,normal
2026-04-04T11:28:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T11:28:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,11,anomaly
2026-04-04T11:29:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-04T11:29:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,149,anomaly
2026-04-04T11:30:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,18,anomaly
2026-04-04T11:30:30,0.0.0.0,0.0.0.0,udp,47,0,SF,47,254,anomaly
2026-04-04T11:31:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,6,anomaly
2026-04-04T11:31:30,0.0.0.0,0.0.0.0,icmp,1008,0,SF,1008,255,anomaly
2026-04-04T11:32:00,0.0.0.0,0.0.0.0,tcp,28,5,SF,28,246,anomaly
2026-04-04T11:32:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-04T11:33:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:33:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:34:00,0.0.0.0,0.0.0.0,tcp,7658,0,SF,7658,43,normal
2026-04-04T11:34:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-04T11:35:00,0.0.0.0,0.0.0.0,tcp,72564,2060,RSTR,72564,243,anomaly
2026-04-04T11:35:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,253,anomaly
2026-04-04T11:36:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,81,anomaly
2026-04-04T11:36:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,255,normal
2026-04-04T11:37:00,0.0.0.0,0.0.0.0,udp,54,0,SF,54,255,normal
2026-04-04T11:37:30,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,134,anomaly
2026-04-04T11:38:00,0.0.0.0,0.0.0.0,tcp,69644,2079,RSTR,69644,237,anomaly
2026-04-04T11:38:30,0.0.0.0,0.0.0.0,tcp,164,282,SF,164,10,anomaly
2026-04-04T11:39:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,252,anomaly
2026-04-04T11:39:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,59,anomaly
2026-04-04T11:40:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:40:30,0.0.0.0,0.0.0.0,tcp,24,2,SF,24,60,anomaly
2026-04-04T11:41:00,0.0.0.0,0.0.0.0,icmp,508,0,SF,508,64,anomaly
2026-04-04T11:41:30,0.0.0.0,0.0.0.0,tcp,30,13,SF,30,252,anomaly
2026-04-04T11:42:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,66,anomaly
2026-04-04T11:42:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,154,anomaly
2026-04-04T11:43:00,0.0.0.0,0.0.0.0,udp,42,0,SF,42,254,normal
2026-04-04T11:43:30,0.0.0.0,0.0.0.0,tcp,119,0,SF,119,254,anomaly
2026-04-04T11:44:00,0.0.0.0,0.0.0.0,icmp,30,0,SF,30,3,normal
2026-04-04T11:44:30,0.0.0.0,0.0.0.0,tcp,72564,2077,S3,72564,237,anomaly
2026-04-04T11:45:00,0.0.0.0,0.0.0.0,icmp,18,0,SF,18,58,anomaly
2026-04-04T11:45:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:46:00,0.0.0.0,0.0.0.0,tcp,123,0,SF,123,248,anomaly
2026-04-04T11:46:30,0.0.0.0,0.0.0.0,tcp,32,4,SF,32,221,anomaly
2026-04-04T11:47:00,0.0.0.0,0.0.0.0,tcp,72564,2067,RSTR,72564,244,anomaly
2026-04-04T11:47:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,85,anomaly
2026-04-04T11:48:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-04T11:48:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,26,anomaly
2026-04-04T11:49:00,0.0.0.0,0.0.0.0,icmp,508,0,SF,508,255,anomaly
2026-04-04T11:49:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-04T11:50:00,0.0.0.0,0.0.0.0,tcp,0,1,RSTO,0,83,anomaly
2026-04-04T11:50:30,0.0.0.0,0.0.0.0,icmp,520,0,SF,520,255,anomaly
2026-04-04T11:51:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,59,anomaly
2026-04-04T11:51:30,0.0.0.0,0.0.0.0,tcp,59424,902,RSTR,59424,255,anomaly
2026-04-04T11:52:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:52:30,0.0.0.0,0.0.0.0,tcp,156,282,SF,156,10,anomaly
2026-04-04T11:53:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-04T11:53:30,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,242,anomaly
2026-04-04T11:54:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,255,anomaly
2026-04-04T11:54:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-04T11:55:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T11:55:30,0.0.0.0,0.0.0.0,tcp,0,8112,SF,0,63,anomaly
2026-04-04T11:56:00,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,16,anomaly
2026-04-04T11:56:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,8,anomaly
2026-04-04T11:57:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,21,anomaly
2026-04-04T11:57:30,0.0.0.0,0.0.0.0,tcp,0,8177,SF,0,17,anomaly
2026-04-04T11:58:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T11:58:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-04T11:59:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-04T11:59:30,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,254,anomaly
2026-04-04T12:00:00,0.0.0.0,0.0.0.0,udp,41,0,SF,41,255,normal
2026-04-04T12:00:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-04T12:01:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,44,anomaly
2026-04-04T12:01:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-04T12:02:00,0.0.0.0,0.0.0.0,tcp,93004,2078,RSTR,93004,229,anomaly
2026-04-04T12:02:30,0.0.0.0,0.0.0.0,tcp,24,2,SF,24,85,anomaly
2026-04-04T12:03:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,254,anomaly
2026-04-04T12:03:30,0.0.0.0,0.0.0.0,tcp,160,283,SF,160,18,anomaly
2026-04-04T12:04:00,0.0.0.0,0.0.0.0,tcp,0,7569,SF,0,184,anomaly
2026-04-04T12:04:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,235,anomaly
2026-04-04T12:05:00,0.0.0.0,0.0.0.0,tcp,0,7454,SF,0,194,anomaly
2026-04-04T12:05:30,0.0.0.0,0.0.0.0,tcp,32,4,SF,32,134,anomaly
2026-04-04T12:06:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,68,anomaly
2026-04-04T12:06:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,254,normal
2026-04-04T12:07:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,255,normal
2026-04-04T12:07:30,0.0.0.0,0.0.0.0,udp,51,0,SF,51,254,anomaly
2026-04-04T12:08:00,0.0.0.0,0.0.0.0,tcp,121,0,SF,121,23,anomaly
2026-04-04T12:08:30,0.0.0.0,0.0.0.0,tcp,30,4,SF,30,227,anomaly
2026-04-04T12:09:00,0.0.0.0,0.0.0.0,tcp,176412,0,S1,176412,8,anomaly
2026-04-04T12:09:30,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,4,anomaly
2026-04-04T12:10:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,242,anomaly
2026-04-04T12:10:30,0.0.0.0,0.0.0.0,tcp,32,4,SF,32,146,anomaly
2026-04-04T12:11:00,0.0.0.0,0.0.0.0,tcp,56504,903,RSTR,56504,255,anomaly
2026-04-04T12:11:30,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,255,anomaly
2026-04-04T12:12:00,0.0.0.0,0.0.0.0,tcp,122,0,SF,122,182,anomaly
2026-04-04T12:12:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,38,anomaly
2026-04-04T12:13:00,0.0.0.0,0.0.0.0,tcp,5929,0,SF,5929,22,normal
2026-04-04T12:13:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-04T12:14:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,5,anomaly
2026-04-04T12:14:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,64,anomaly
2026-04-04T12:15:00,0.0.0.0,0.0.0.0,udp,55,0,SF,55,255,normal
2026-04-04T12:15:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,37,anomaly
2026-04-04T12:16:00,0.0.0.0,0.0.0.0,icmp,1008,0,SF,1008,255,anomaly
2026-04-04T12:16:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,85,anomaly
2026-04-04T12:17:00,0.0.0.0,0.0.0.0,tcp,26,4,SF,26,246,anomaly
2026-04-04T12:17:30,0.0.0.0,0.0.0.0,tcp,24064,938,RSTR,24064,255,anomaly
2026-04-04T12:18:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,11,anomaly
2026-04-04T12:18:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,30,normal
2026-04-04T12:19:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,60,anomaly
2026-04-04T12:19:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,6,anomaly
2026-04-04T12:20:00,0.0.0.0,0.0.0.0,icmp,520,0,SF,520,255,anomaly
2026-04-04T12:20:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,255,normal
2026-04-04T12:21:00,0.0.0.0,0.0.0.0,udp,105,0,SF,105,246,anomaly
2026-04-04T12:21:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,50,anomaly
2026-04-04T12:22:00,0.0.0.0,0.0.0.0,tcp,277,84,SF,277,1,anomaly
2026-04-04T12:22:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,18,anomaly
2026-04-04T12:23:00,0.0.0.0,0.0.0.0,tcp,0,3,RSTO,0,21,anomaly
2026-04-04T12:23:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,7,anomaly
2026-04-04T12:24:00,0.0.0.0,0.0.0.0,icmp,18,0,SF,18,113,anomaly
2026-04-04T12:24:30,0.0.0.0,0.0.0.0,udp,46,0,SF,46,254,normal
2026-04-04T12:25:00,0.0.0.0,0.0.0.0,tcp,162,281,SF,162,96,anomaly
2026-04-04T12:25:30,0.0.0.0,0.0.0.0,icmp,1480,0,SF,1480,25,anomaly
2026-04-04T12:26:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T12:26:30,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,255,anomaly
2026-04-04T12:27:00,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,238,anomaly
2026-04-04T12:27:30,0.0.0.0,0.0.0.0,icmp,1008,0,SF,1008,255,anomaly
2026-04-04T12:28:00,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,97,anomaly
2026-04-04T12:28:30,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,14,anomaly
2026-04-04T12:29:00,0.0.0.0,0.0.0.0,udp,105,0,SF,105,253,anomaly
2026-04-04T12:29:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,9,anomaly
2026-04-04T12:30:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,normal
2026-04-04T12:30:30,0.0.0.0,0.0.0.0,tcp,26,4,SF,26,227,anomaly
2026-04-04T12:31:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,253,normal
2026-04-04T12:31:30,0.0.0.0,0.0.0.0,tcp,0,7292,SF,0,242,anomaly
2026-04-04T12:32:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,7,anomaly
2026-04-04T12:32:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-04T12:33:00,0.0.0.0,0.0.0.0,udp,51,0,SF,51,254,anomaly
2026-04-04T12:33:30,0.0.0.0,0.0.0.0,udp,45,0,SF,45,253,anomaly
2026-04-04T12:34:00,0.0.0.0,0.0.0.0,icmp,508,0,SF,508,142,anomaly
2026-04-04T12:34:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T12:35:00,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,158,anomaly
2026-04-04T12:35:30,0.0.0.0,0.0.0.0,tcp,160,281,SF,160,19,anomaly
2026-04-04T12:36:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,21,anomaly
2026-04-04T12:36:30,0.0.0.0,0.0.0.0,udp,54,0,SF,54,255,normal
2026-04-04T12:37:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-04T12:37:30,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,84,anomaly
2026-04-04T12:38:00,0.0.0.0,0.0.0.0,tcp,30,4,SF,30,219,anomaly
2026-04-04T12:38:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,132,anomaly
2026-04-04T12:39:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,74,anomaly
2026-04-04T12:39:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,81,anomaly
2026-04-04T12:40:00,0.0.0.0,0.0.0.0,tcp,0,8072,SF,0,89,anomaly
2026-04-04T12:40:30,0.0.0.0,0.0.0.0,tcp,162,281,SF,162,2,anomaly
2026-04-04T12:41:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-04T12:41:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T12:42:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,253,normal
2026-04-04T12:42:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-04T12:43:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T12:43:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,27,anomaly
2026-04-04T12:44:00,0.0.0.0,0.0.0.0,icmp,520,0,SF,520,200,anomaly
2026-04-04T12:44:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,130,anomaly
2026-04-04T12:45:00,0.0.0.0,0.0.0.0,icmp,1008,0,SF,1008,255,anomaly
2026-04-04T12:45:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,33,anomaly
2026-04-04T12:46:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,64,anomaly
2026-04-04T12:46:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,52,anomaly
2026-04-04T12:47:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,251,anomaly
2026-04-04T12:47:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-04T12:48:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,5,anomaly
2026-04-04T12:48:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,254,normal
2026-04-04T12:49:00,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,56,anomaly
2026-04-04T12:49:30,0.0.0.0,0.0.0.0,udp,46,0,SF,46,253,anomaly
2026-04-04T12:50:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T12:50:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-04T12:51:00,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,28,anomaly
2026-04-04T12:51:30,0.0.0.0,0.0.0.0,tcp,31,4,SF,31,70,anomaly
2026-04-04T12:52:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,242,anomaly
2026-04-04T12:52:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,52,anomaly
2026-04-04T12:53:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-04T12:53:30,0.0.0.0,0.0.0.0,tcp,32120,0,RSTR,32120,254,anomaly
2026-04-04T12:54:00,0.0.0.0,0.0.0.0,udp,52,0,SF,52,255,normal
2026-04-04T12:54:30,0.0.0.0,0.0.0.0,tcp,687,0,SF,687,21,normal
2026-04-04T12:55:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,255,normal
2026-04-04T12:55:30,0.0.0.0,0.0.0.0,tcp,30,6,SF,30,248,anomaly
2026-04-04T12:56:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,255,normal
2026-04-04T12:56:30,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,18,anomaly
2026-04-04T12:57:00,0.0.0.0,0.0.0.0,icmp,40008,0,SF,40008,81,normal
2026-04-04T12:57:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,254,anomaly
2026-04-04T12:58:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,252,anomaly
2026-04-04T12:58:30,0.0.0.0,0.0.0.0,tcp,57964,805,RSTR,57964,253,anomaly
2026-04-04T12:59:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,18,anomaly
2026-04-04T12:59:30,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,191,normal
2026-04-04T13:00:00,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,95,anomaly
2026-04-04T13:00:30,0.0.0.0,0.0.0.0,udp,28,0,SF,28,38,normal
2026-04-04T13:01:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-04T13:01:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-04T13:02:00,0.0.0.0,0.0.0.0,tcp,150,2362,RSTO,150,1,normal
2026-04-04T13:02:30,0.0.0.0,0.0.0.0,tcp,156,283,SF,156,6,anomaly
2026-04-04T13:03:00,0.0.0.0,0.0.0.0,tcp,122,1,RSTO,122,8,anomaly
2026-04-04T13:03:30,0.0.0.0,0.0.0.0,tcp,158,281,SF,158,56,anomaly
2026-04-04T13:04:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,250,anomaly
2026-04-04T13:04:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,81,anomaly
2026-04-04T13:05:00,0.0.0.0,0.0.0.0,tcp,32,4,SF,32,246,anomaly
2026-04-04T13:05:30,0.0.0.0,0.0.0.0,tcp,868,0,SF,868,15,normal
2026-04-04T13:06:00,0.0.0.0,0.0.0.0,tcp,0,8003,SF,0,102,anomaly
2026-04-04T13:06:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,1,anomaly
2026-04-04T13:07:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,9,normal
2026-04-04T13:07:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T13:08:00,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,255,anomaly
2026-04-04T13:08:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,13,anomaly
2026-04-04T13:09:00,0.0.0.0,0.0.0.0,tcp,162,282,SF,162,9,anomaly
2026-04-04T13:09:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,58,anomaly
2026-04-04T13:10:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-04T13:10:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-04T13:11:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T13:11:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T13:12:00,0.0.0.0,0.0.0.0,tcp,124,0,SF,124,105,anomaly
2026-04-04T13:12:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,47,anomaly
2026-04-04T13:13:00,0.0.0.0,0.0.0.0,udp,53,0,SF,53,254,anomaly
2026-04-04T13:13:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,19,anomaly
2026-04-04T13:14:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,16,anomaly
2026-04-04T13:14:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,14,anomaly
2026-04-04T13:15:00,0.0.0.0,0.0.0.0,tcp,160,282,SF,160,47,anomaly
2026-04-04T13:15:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,18,anomaly
2026-04-04T13:16:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,59,anomaly
2026-04-04T13:16:30,0.0.0.0,0.0.0.0,tcp,3904,897,RSTR,3904,255,anomaly
2026-04-04T13:17:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,255,normal
2026-04-04T13:17:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,4,anomaly
2026-04-04T13:18:00,0.0.0.0,0.0.0.0,tcp,72564,2062,RSTR,72564,243,anomaly
2026-04-04T13:18:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T13:19:00,0.0.0.0,0.0.0.0,udp,43,0,SF,43,255,anomaly
2026-04-04T13:19:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T13:20:00,0.0.0.0,0.0.0.0,tcp,31,4,SF,31,231,anomaly
2026-04-04T13:20:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-04T13:21:00,0.0.0.0,0.0.0.0,tcp,56504,902,RSTR,56504,255,anomaly
2026-04-04T13:21:30,0.0.0.0,0.0.0.0,tcp,122,0,SF,122,218,anomaly
2026-04-04T13:22:00,0.0.0.0,0.0.0.0,tcp,302,0,SF,302,119,normal
2026-04-04T13:22:30,0.0.0.0,0.0.0.0,tcp,56504,916,RSTR,56504,253,anomaly
2026-04-04T13:23:00,0.0.0.0,0.0.0.0,udp,54,0,SF,54,255,normal
2026-04-04T13:23:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-04T13:24:00,0.0.0.0,0.0.0.0,tcp,123,0,SF,123,245,anomaly
2026-04-04T13:24:30,0.0.0.0,0.0.0.0,tcp,32,5,SF,32,4,anomaly
2026-04-04T13:25:00,0.0.0.0,0.0.0.0,udp,46,0,SF,46,254,anomaly
2026-04-04T13:25:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,85,anomaly
2026-04-04T13:26:00,0.0.0.0,0.0.0.0,tcp,0,7274,SF,0,230,anomaly
2026-04-04T13:26:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,116,anomaly
2026-04-04T13:27:00,0.0.0.0,0.0.0.0,tcp,31,4,SF,31,72,anomaly
2026-04-04T13:27:30,0.0.0.0,0.0.0.0,udp,52,0,SF,52,255,normal
2026-04-04T13:28:00,0.0.0.0,0.0.0.0,udp,46,0,SF,46,254,normal
2026-04-04T13:28:30,0.0.0.0,0.0.0.0,tcp,55744,896,RSTR,55744,255,anomaly
2026-04-04T13:29:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T13:29:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T13:30:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-04T13:30:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T13:31:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-04T13:31:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,12,anomaly
2026-04-04T13:32:00,0.0.0.0,0.0.0.0,tcp,0,0,SH,0,1,anomaly
2026-04-04T13:32:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,48,anomaly
2026-04-04T13:33:00,0.0.0.0,0.0.0.0,udp,105,0,SF,105,255,normal
2026-04-04T13:33:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,255,anomaly
2026-04-04T13:34:00,0.0.0.0,0.0.0.0,tcp,158,283,SF,158,75,anomaly
2026-04-04T13:34:30,0.0.0.0,0.0.0.0,tcp,30,14,SF,30,247,anomaly
2026-04-04T13:35:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,12,anomaly
2026-04-04T13:35:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-04T13:36:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,4,anomaly
2026-04-04T13:36:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,26,anomaly
2026-04-04T13:37:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T13:37:30,0.0.0.0,0.0.0.0,tcp,231,0,SF,231,255,normal
2026-04-04T13:38:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,1,anomaly
2026-04-04T13:38:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,37,anomaly
2026-04-04T13:39:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,11,anomaly
2026-04-04T13:39:30,0.0.0.0,0.0.0.0,tcp,360,27,SF,360,89,normal
2026-04-04T13:40:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,128,anomaly
2026-04-04T13:40:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,5,normal
2026-04-04T13:41:00,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,255,anomaly
2026-04-04T13:41:30,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,254,anomaly
